Timestamp,volData,currentData,batTempData,socData,sohData,motTempData,speedData
0.0,1.4654167240045186,0.9596019728661024,27.348129484127615,95.53877512544295,95.85316800595096,29.105184901967537,60.63321582998276
0.0,1.2793167158798706,1.9218244103286501,28.363406372382745,78.87766922351574,87.5435220073102,29.947565591555428,61.91347210049466
0.0,1.2611250163654104,2.023196896244796,28.204435714419052,76.42546132552816,85.08599872272515,29.54701704012902,60.62830677767718
0.0,1.2689838251928658,2.0575182292821292,28.351473897931612,76.30710162065668,86.37098943723868,29.585568475925182,61.29203856976642
0.0,1.2980389509748456,1.9803446822901916,28.196538913948373,78.01462770149175,86.64652113782621,29.173889642157008,62.100669877461996
0.0,1.284764995921473,1.9697141928334332,28.227007756620573,76.46107915120643,85.09103963380764,29.276498562338833,61.81788131528335
0.0,1.289737797404095,1.915041067135263,29.017042179855544,78.19600520588,87.16770642161569,29.448654124054325,61.04380513945499
0.0,1.230821494082512,2.2007341031023255,28.06282998237774,72.94992782959514,83.3256721293292,29.449732843039488,60.59852067216298
0.0,1.4744733915279684,0.9405758889508782,27.492096870265954,97.46947230159604,96.98947860694943,28.814043471315713,62.696081018385556
0.0,1.2734844928189837,2.018703913668396,28.534909687704427,76.01524236233088,86.50178283510871,29.12668526256248,61.66259977487425
0.0,1.418872142472231,1.1717296275072937,27.67576036050539,92.92011769751008,94.62805332711409,29.585478837288164,60.4148217850566
0.0,1.4674498813993277,1.1339461780149533,26.89890164686955,91.74294956106101,95.85775964863467,28.790917653859957,59.59803487089868
0.0,1.250179722639985,2.0478416046359262,28.1452715929105,76.53424273731058,84.35893606178684,29.65787108361215,60.104789881273405
0.0,1.4219291192140664,1.348140153701486,27.507825757567257,88.59945148141055,93.54785742702396,28.398449022863662,59.668291457861116
0.0,1.470931316541616,1.0211850433378558,27.526458254416635,96.47900806320276,97.33350754337765,29.129716612002543,61.949730825345135
0.0,1.3048043855537128,1.8737862496831112,28.706928212966748,80.38973149080195,87.05003762776495,30.42497929869511,59.776942173430825
0.0,1.6143668378139957,0.5332016372432132,27.76924978329063,111.76134695948815,107.93327230559566,30.113735845203827,62.50509292446946
0.0,1.3070235591463464,1.8741618799861648,29.670612310935148,78.96486490101842,87.69130111021637,30.509424185406967,60.595979810568764
0.0,1.2721683713992982,2.0516867799361007,28.548250121230613,76.90462468157169,84.45369874587273,28.957758177895755,60.540854693059664
0.0,1.2918909241786363,2.012991798868737,28.74062874171468,78.18691882027335,84.86667753770493,29.21331927489218,60.620280493617486
0.0,1.4539931261754124,1.1731040372772563,27.982309548738318,93.68878000500459,93.91220087120142,28.641947780113412,62.211513600795286
0.0,1.2887810051813235,1.8920516352941696,28.962528825158884,79.91101329929063,86.69271331401961,30.67824084028422,61.45076675164752
0.0,1.4453647782567778,1.1591189725810385,27.718372193994046,93.1709597815685,94.52396067994962,29.555358464389343,60.584628711418105
0.0,1.315633694782178,1.9608116187435884,28.484017121962694,77.56301407122008,84.18098216628383,28.908460339303975,59.84747877373084
